id	item_group_id	title	price	sale_price	image_link	link	availability	product_type	additional_image_link_1	additional_image_link_2	additional_image_link_3	inventory_count	product_sku	sales_count_conversions_10_days	additional_image_link_0	additional_image_link_4	sales_count_conversions_1_day	mpid	release_date	parent_sku
LG2043113-8118-17070	14555995	"Boost PowerHold® High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2043113-8118/LG2043113-8118-1_998x1498.jpg	"https://www.fabletics.com/products/14555995?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2043113-8118/LG2043113-8118-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2043113-8118/LG2043113-8118-4_998x1498.jpg	294	LG2043113-8118	22		https://fabletics-us-cdn.justfab.com/media/images/products/LG2043113-8118/LG2043113-8118-5_998x1498.jpg	4	14555995	04/27/2023	LG2043113-8118
LG1935348-6526-17070	14630404	"Oasis PureLuxe High-Waisted 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-6526/LG1935348-6526-1_998x1498.jpg	"https://www.fabletics.com/products/14630404?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-6526/LG1935348-6526-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-6526/LG1935348-6526-4_998x1498.jpg	91	LG1935348-6526	22			3	14630404	05/31/2023	LG1935348-6526
LG2250794-0001-17030	12562936	"Eco Sync High-Waisted 7/8 Legging"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250794-0001/LG2250794-0001-1_998x1498.jpg	"https://www.fabletics.com/products/12562936?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250794-0001/LG2250794-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2250794-0001/LG2250794-0001-4_998x1498.jpg	6053	LG2250794-0001	21			4	12562936	03/31/2021	LG2250794-0001
CS1719629-6311-17070	14630338	"Define PowerHold® High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/CS1719629-6311/CS1719629-6311-1_998x1498.jpg	"https://www.fabletics.com/products/14630338?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/CS1719629-6311/CS1719629-6311-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/CS1719629-6311/CS1719629-6311-4_998x1498.jpg	7	CS1719629-6311	21			2	14630338	05/31/2023	CS1719629-6311
LG1939076-0501-17030	13586638	"Oasis PureLuxe High-Waisted 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1939076-0501/LG1939076-0501-1_998x1498.jpg	"https://www.fabletics.com/products/13586638?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1939076-0501/LG1939076-0501-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1939076-0501/LG1939076-0501-4_998x1498.jpg	3161	LG1939076-0501	20		https://fabletics-us-cdn.justfab.com/media/images/products/LG1939076-0501/LG1939076-0501-5_998x1498.jpg	3	13586638	09/29/2022	LG1939076-0501
CS1719629-6543-17010	14419429	"Define PowerHold® High-Waisted 7/8 Legging"	$64.95		https://fabletics-us-cdn.justfab.com/media/images/products/CS1719629-6543/CS1719629-6543-1_998x1498.jpg	"https://www.fabletics.com/products/14419429?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/CS1719629-6543/CS1719629-6543-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/CS1719629-6543/CS1719629-6543-4_998x1498.jpg	142	CS1719629-6543	20		https://fabletics-us-cdn.justfab.com/media/images/products/CS1719629-6543/CS1719629-6543-5_998x1498.jpg	3	14419429	03/31/2023	CS1719629-6543
LG2250794-0783-17050	13143601	"Eco Sync High-Waisted 7/8 Legging"	$59.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250794-0783/LG2250794-0783-1_998x1498.jpg	"https://www.fabletics.com/products/13143601?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2250794-0783/LG2250794-0783-3_998x1498.jpg		4837	LG2250794-0783	19			5	13143601	04/27/2023	LG2250794-0783
LG2253737-5387-17040	14073292	"Cable Knit 7/8 Legging"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253737-5387/LG2253737-5387-1_998x1498.jpg	"https://www.fabletics.com/products/14073292?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253737-5387/LG2253737-5387-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253737-5387/LG2253737-5387-4_998x1498.jpg	2812	LG2253737-5387	19			2	14073292	01/13/2023	LG2253737-5387
LG2252153-1855-50820	13327939	"Headliner Shaping High Waist Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252153-1855/yitty_LG2252153-1855-1_998x1498.jpg	"https://yitty.fabletics.com/products/13327939?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252153-1855/yitty_LG2252153-1855-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2252153-1855/yitty_LG2252153-1855-4_998x1498.jpg	26174	LG2252153-1855	18		https://fabletics-us-cdn.justfab.com/media/images/products/LG2252153-1855/yitty_LG2252153-1855-5_998x1498.jpg	2	13327939	05/31/2022	LG2252153-1855
LG2253737-5669-17050	14073274	"Cable Knit 7/8 Legging"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253737-5669/LG2253737-5669-1_998x1498.jpg	"https://www.fabletics.com/products/14073274?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253737-5669/LG2253737-5669-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253737-5669/LG2253737-5669-4_998x1498.jpg	4520	LG2253737-5669	18		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253737-5669/LG2253737-5669-5_998x1498.jpg	3	14073274	01/13/2023	LG2253737-5669
LG1932430-0001-17030	7726027	"On-The-Go PowerHold® High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1932430-0001/LG1932430-0001-1_998x1498.jpg	"https://www.fabletics.com/products/7726027?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"	https://d28m5bx785ox17.cloudfront.net/v1/img/139mTKbjF5o9S91roUooYTVwrMYphzmyft_QtUmTfgk=?.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1932430-0001/LG1932430-0001-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1932430-0001/LG1932430-0001-4_998x1498.jpg	1049	LG1932430-0001	18		https://fabletics-us-cdn.justfab.com/media/images/products/LG1932430-0001/LG1932430-0001-5_998x1498.jpg	4	7726027	04/29/2022	LG1932430-0001
LG2254002-5391-17070	13866382	"Oasis PureLuxe High-Waisted Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2254002-5391/LG2254002-5391-1_998x1498.jpg	"https://www.fabletics.com/products/13866382?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2254002-5391/LG2254002-5391-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2254002-5391/LG2254002-5391-4_998x1498.jpg	205	LG2254002-5391	17		https://fabletics-us-cdn.justfab.com/media/images/products/LG2254002-5391/LG2254002-5391-5_998x1498.jpg	4	13866382	11/28/2022	LG2254002-5391
LG1935348-5696-17030	14555830	"Oasis PureLuxe High-Waisted 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5696/LG1935348-5696-1_998x1498.jpg	"https://www.fabletics.com/products/14555830?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5696/LG1935348-5696-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5696/LG1935348-5696-4_998x1498.jpg	91	LG1935348-5696	17		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5696/LG1935348-5696-5_998x1498.jpg	4	14555830	04/27/2023	LG1935348-5696
LG2354872-6622-17070	14555929	"PureLuxe Ultra High-Waisted 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354872-6622/LG2354872-6622-1_998x1498.jpg	"https://www.fabletics.com/products/14555929?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354872-6622/LG2354872-6622-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354872-6622/LG2354872-6622-4_998x1498.jpg	103	LG2354872-6622	17		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354872-6622/LG2354872-6622-5_998x1498.jpg	0	14555929	04/27/2023	LG2354872-6622
LG2147354-0001-17020	11455351	"Define PowerHold® Ultra HW 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2147354-0001/LG2147354-0001-1_998x1498.jpg	"https://www.fabletics.com/products/11455351?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2147354-0001/LG2147354-0001-3_998x1498.jpg		156	LG2147354-0001	16			2	11455351	01/09/2023	LG2147354-0001
LG2253616-5324-17030	14073202	"Sync Seamless High-Waisted 7/8 Legging"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253616-5324/LG2253616-5324-1_998x1498.jpg	"https://www.fabletics.com/products/14073202?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253616-5324/LG2253616-5324-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253616-5324/LG2253616-5324-4_998x1498.jpg	2408	LG2253616-5324	16		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253616-5324/LG2253616-5324-5_998x1498.jpg	3	14073202	11/11/2022	LG2253616-5324
LG1935348-5717-17070	14278450	"Oasis PureLuxe High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5717/LG1935348-5717-1_998x1498.jpg	"https://www.fabletics.com/products/14278450?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5717/LG1935348-5717-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5717/LG1935348-5717-4_998x1498.jpg	126	LG1935348-5717	16		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5717/LG1935348-5717-5_998x1498.jpg	2	14278450	02/23/2023	LG1935348-5717
LG2253979-1404-17070	13867648	"On-The-Go PowerHold® High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253979-1404/LG2253979-1404-1_998x1498.jpg	"https://www.fabletics.com/products/13867648?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253979-1404/LG2253979-1404-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253979-1404/LG2253979-1404-4_998x1498.jpg	509	LG2253979-1404	15		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253979-1404/LG2253979-1404-5_998x1498.jpg	0	13867648	02/01/2023	LG2253979-1404
LG1828243-5658-17010	14072644	"Define PowerHold® High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-5658/LG1828243-5658-1_998x1498.jpg	"https://www.fabletics.com/products/14072644?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-5658/LG1828243-5658-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-5658/LG1828243-5658-4_998x1498.jpg	287	LG1828243-5658	15		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-5658/LG1828243-5658-5_998x1498.jpg	3	14072644	12/12/2022	LG1828243-5658
LG2355283-0521-39020	14462518	"Cloud Seamless High-Waisted Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355277-0521/LG2355277-0521-1_998x1498.jpg	"https://www.fabletics.com/products/14462518?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355277-0521/LG2355277-0521-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2355277-0521/LG2355277-0521-4_998x1498.jpg	3	LG2355283-0521	15			1	14462518	04/27/2023	LG2355283-0521
LG2253979-1734-17070	13867750	"On-The-Go PowerHold® High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253979-1734/LG2253979-1734-1_998x1498.jpg	"https://www.fabletics.com/products/13867750?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253979-1734/LG2253979-1734-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253979-1734/LG2253979-1734-4_998x1498.jpg	249	LG2253979-1734	14			0	13867750	01/09/2023	LG2253979-1734
LG2354642-3570-17070	14218771	"Motion365+ High-Waisted Moto Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354642-3570/LG2354642-3570-1_998x1498.jpg	"https://www.fabletics.com/products/14218771?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354642-3570/LG2354642-3570-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354642-3570/LG2354642-3570-4_998x1498.jpg	327	LG2354642-3570	14		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354642-3570/LG2354642-3570-5_998x1498.jpg	5	14218771	01/31/2023	LG2354642-3570
LG2147610-1790-17070	12418396	"Oasis PureLuxe High-Waisted Shine 7/8 Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2147610-1790/LG2147610-1790-1_998x1498.jpg	"https://www.fabletics.com/products/12418396?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2147610-1790/LG2147610-1790-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2147610-1790/LG2147610-1790-4_998x1498.jpg	1229	LG2147610-1790	13			3	12418396	02/28/2022	LG2147610-1790
LG2251354-5663-17070	14278582	"Oasis PureLuxe Hw Crossover 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251354-5663/LG2251354-5663-1_998x1498.jpg	"https://www.fabletics.com/products/14278582?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251354-5663/LG2251354-5663-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2251354-5663/LG2251354-5663-4_998x1498.jpg	178	LG2251354-5663	13			1	14278582	02/23/2023	LG2251354-5663
LG2355546-3570-17070	14556193	"PureLuxe Ultra High Waisted Ruched Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355546-3570/LG2355546-3570-1_998x1498.jpg	"https://www.fabletics.com/products/14556193?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355546-3570/LG2355546-3570-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2355546-3570/LG2355546-3570-4_998x1498.jpg	417	LG2355546-3570	13		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355546-3570/LG2355546-3570-5_998x1498.jpg	2	14556193	04/27/2023	LG2355546-3570
LG2356213-7687-17070	14753563	"On-The-Go PowerHold® High-Waisted Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2356213-7687/LG2356213-7687-1_998x1498.jpg	"https://www.fabletics.com/products/14753563?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2356213-7687/LG2356213-7687-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2356213-7687/LG2356213-7687-4_998x1498.jpg	13	LG2356213-7687	13		https://fabletics-us-cdn.justfab.com/media/images/products/LG2356213-7687/LG2356213-7687-5_998x1498.jpg	3	14753563	06/15/2023	LG2356213-7687
LG1828243-2975-17030	13393318	"Define PowerHold® High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-2975/LG1828243-2975-1_998x1498.jpg	"https://www.fabletics.com/products/13393318?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-2975/LG1828243-2975-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1828243-2975/LG1828243-2975-4_998x1498.jpg	1027	LG1828243-2975	12			2	13393318	06/30/2022	LG1828243-2975
LG2044805-5338-39020	13689769	"Trinity Motion365+ HW Utility Legging"	$84.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2044803-5338/LG2044803-5338-1_998x1498.jpg	"https://www.fabletics.com/products/13689769?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2044803-5338/LG2044803-5338-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2044803-5338/LG2044803-5338-4_998x1498.jpg	235	LG2044805-5338	12		https://fabletics-us-cdn.justfab.com/media/images/products/LG2044803-5338/LG2044803-5338-5_998x1498.jpg	2	13689769	09/30/2022	LG2044805-5338
LG2253921-5543-17070	13963225	"Boost PowerHold® High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253921-5543/LG2253921-5543-1_998x1498.jpg	"https://www.fabletics.com/products/13963225?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253921-5543/LG2253921-5543-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253921-5543/LG2253921-5543-4_998x1498.jpg	1427	LG2253921-5543	12		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253921-5543/LG2253921-5543-5_998x1498.jpg	2	13963225	11/11/2022	LG2253921-5543
LG2354591-6351-50760	14261065	"Denim Is Served Smoothing Stretch Jean"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354591-6351/yitty_LG2354591-6351-1_998x1498.jpg	"https://yitty.fabletics.com/products/14261065?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354591-6351/yitty_LG2354591-6351-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354591-6351/yitty_LG2354591-6351-4_998x1498.jpg	2790	LG2354591-6351	12		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354591-6351/yitty_LG2354591-6351-5_998x1498.jpg	3	14261065	01/19/2023	LG2354591-6351
PT1617847-6528-39070	14431855	"Define PowerHold® High-Waisted Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT1617843-6528/PT1617843-6528-1_998x1498.jpg	"https://www.fabletics.com/products/14431855?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/PT1617843-6528/PT1617843-6528-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT1617843-6528/PT1617843-6528-4_998x1498.jpg	587	PT1617847-6528	12		https://fabletics-us-cdn.justfab.com/media/images/products/PT1617843-6528/PT1617843-6528-5_998x1498.jpg	1	14431855	04/27/2023	PT1617847-6528
LG2355277-6670-17060	14462470	"Cloud Seamless High-Waisted Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355277-6670/LG2355277-6670-1_998x1498.jpg	"https://www.fabletics.com/products/14462470?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2355277-6670/LG2355277-6670-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2355277-6670/LG2355277-6670-4_998x1498.jpg	216	LG2355277-6670	12			0	14462470	04/27/2023	LG2355277-6670
PT1617847-0205-39020	12569554	"Define PowerHold® High-Waisted Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/PT1617843-0205/PT1617843-0205-1_998x1498.jpg	"https://www.fabletics.com/products/12569554?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"	https://d28m5bx785ox17.cloudfront.net/v1/img/-G3vvnFeRGrIn_Vb8KVdqxkiq7CuxRzcPkD9BFM9VXc=?.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT1617843-0205/PT1617843-0205-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/PT1617843-0205/PT1617843-0205-4_998x1498.jpg	367	PT1617847-0205	11			1	12569554	04/29/2022	PT1617847-0205
LG2253738-6310-17020	14073256	"Cable Knit 7/8 Legging"	$49.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253738-6310/LG2253738-6310-1_998x1498.jpg	"https://www.fabletics.com/products/14073256?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253738-6310/LG2253738-6310-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2253738-6310/LG2253738-6310-4_998x1498.jpg	316	LG2253738-6310	11		https://fabletics-us-cdn.justfab.com/media/images/products/LG2253738-6310/LG2253738-6310-5_998x1498.jpg	2	14073256	01/13/2023	LG2253738-6310
LG1935348-5716-17070	14278516	"Oasis PureLuxe High-Waisted 7/8 Legging"	$69.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5716/LG1935348-5716-1_998x1498.jpg	"https://www.fabletics.com/products/14278516?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5716/LG1935348-5716-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG1935348-5716/LG1935348-5716-4_998x1498.jpg	529	LG1935348-5716	11			0	14278516	02/23/2023	LG1935348-5716
LG2254012-5311-17070	13704511	"Vegan Leather Pull On Legging"	$89.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2254012-5311/LG2254012-5311-1_998x1498.jpg	"https://www.fabletics.com/products/13704511?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2254012-5311/LG2254012-5311-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2254012-5311/LG2254012-5311-4_998x1498.jpg	2794	LG2254012-5311	10			2	13704511	11/19/2022	LG2254012-5311
LG2251354-6285-17070	13789294	"Oasis PureLuxe HW Crossover 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251354-6285/LG2251354-6285-1_998x1498.jpg	"https://www.fabletics.com/products/13789294?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251354-6285/LG2251354-6285-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2251354-6285/LG2251354-6285-4_998x1498.jpg	1339	LG2251354-6285	10		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251354-6285/LG2251354-6285-5_998x1498.jpg	1	13789294	04/27/2023	LG2251354-6285
LG2251377-5712-17010	14073040	"Define PowerHold® Ultra HW 7/8 Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251377-5712/LG2251377-5712-1_998x1498.jpg	"https://www.fabletics.com/products/14073040?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > 7/8s"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2251377-5712/LG2251377-5712-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2251377-5712/LG2251377-5712-4_998x1498.jpg	1418	LG2251377-5712	10			0	14073040	04/27/2023	LG2251377-5712
LG2354663-5813-17070	14278120	"Oasis PureLuxe High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354663-5813/LG2354663-5813-1_998x1498.jpg	"https://www.fabletics.com/products/14278120?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354663-5813/LG2354663-5813-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354663-5813/LG2354663-5813-4_998x1498.jpg	211	LG2354663-5813	10		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354663-5813/LG2354663-5813-5_998x1498.jpg	0	14278120	02/23/2023	LG2354663-5813
LG2354663-6617-17070	14555632	"Oasis PureLuxe High-Waisted Legging"	$74.95		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354663-6617/LG2354663-6617-1_998x1498.jpg	"https://www.fabletics.com/products/14555632?utm_source=LandingPage&utm_medium=LandingPage "		"Activewear > Womens > Bottoms > Leggings > Full Length"		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354663-6617/LG2354663-6617-3_998x1498.jpg	https://fabletics-us-cdn.justfab.com/media/images/products/LG2354663-6617/LG2354663-6617-4_998x1498.jpg	71	LG2354663-6617	10		https://fabletics-us-cdn.justfab.com/media/images/products/LG2354663-6617/LG2354663-6617-5_998x1498.jpg	0	14555632	04/27/2023	LG2354663-6617
